drug_name	ID
Etoposide	36462
Omecamtiv mecarbil (CK-1827452)	11689883
SB225002	3854666
Tremulacin	442544
ALX-5407	6604909
Fosfosal	3418
Dapivirine (TMC120)	214347
Ponatinib	24826799
KPT-330	71481097
Lysylphenylalanyltyrosine	6710772
Liothyronine	5920
Dipropyldopamine	3106
GW-9662	644213
Dobutamine	36811
Osthole	10228
KUC103884	44593869
MLS001178727	2946881
KUC103881	8796093
KUC103882	22416251
MLS-0367705.0001	23612550
DL-Tryptophan	1148
GF-109203	2396
Vindesine	40839
MLS000682490	3342390
Brexpiprazole	11978813
Gefitinib	123631
Estradiol Valerate	13791
MLS002699447	4758734
AMG-517	16007367
KI8751	11317348
CHEMBL210901	5497183
MLS-0258268.0001	4879298
Ponalrestat	5278
triptolide	107985
CHEMBL2355193	54649934
SPOX1_000092	6729031
Norethynodrel	6231
Momelotinib	25062766
SCHEMBL2243755	25243721
DHPC9-T_000028	23778527
Androstenedione	6128
Aminoglutethimide	2145
Dactinomycin	457193
BRD-K28610502-001-01-0	44229302
Dactolisib	11977753
GW842166X	10253143
[6-Ethyl-2-methyl-3-(1-methylbenzimidazol-2-yl)-4-oxochromen-7-yl] acetate	3092570
CTS-1027	3342298
MLS003650076	53382727
Diazoxide	3019
Pictilisib	17755052
Epitiostanol	443935
Diethyltoluamide	4284
Alpha-Tochopherol	2116
Lithocholic acid	9903
Levamisole	26879
SR-02000000240	44607581
SR-02000000241	1007755
SR-02000000246	44607577
SR-02000000244	44607576
BRD-K43022624-001-01-2	60185228
FPA1_000251	23863734
UNII-5J49Q6B70F	5388993
Enalaprilat	5462501
CHEMBL1270004	44460120
BTS 54-505 hydrochloride	134771
PRESTWICK3_000892	15558439
Dilevalol	134044
CHEMBL2131444	44506811
CHEMBL2152368	70680404
Diethylstilbestrol	448537
CHEMBL364005	10131112
MLS002607737	46907752
CHEMBL3182162	54618815
Ipsapirone	56971
ZM323881	16759369
PSB-11	135433658
Spiperone	5265
MLS002264493	25243780
MLS002264492	25243779
Equilin	223368
MLS002264497	25243783
MLS002264496	25243782
MLS002264494	25243781
MLS002264499	25243785
MLS002264498	25243784
MLS003129519	44505555
CHEMBL2355693	54617781
Guaifenesin	3516
Scopolamine hydrochloride	6852406
MLS002699145	44607958
Fiacitabine	50312
CHEMBL2356525	54653992
CHEMBL2356523	60192504
R-59022	3012
2-Phenyl-n-[4-(1,3-thiazol-2-ylsulfamoyl)phenyl]quinoline-4-carboxamide	1582687
WHI-P97	3796
Teicoplanin	133065662
PK04_098258	24094067
Cycloserine	6234
SCHEMBL2238247	25243723
Dexpropranolol	21138
BDBM52947	54416523
CHEMBL577121	44143090
SMR000163306	5286239
CHEMBL578162	44142124
N-[(2-Fluorophenyl)methyl]thiophene-2-carboxamide	1244199
BD-1047	188914
CHEMBL2140791	44507316
Acetaminophen	1983
NINDS_000152	5702199
Galantamine	9651
Oxedrine	7172
CGP-52432	132252
CHEMBL1982510	44486991
BRD-K74133369-001-01-8	73707429
(-)-Lobeline	101616
Doxycycline	54671203
Tubacin	6675804
SPOX1_002953	6731816
Tripelennamine	5587
MLS002474082	44202729
F1394-0084	976690
BRD-K47342144-019-01-3	60184882
331771-20-1	9914412
NO-711	4515
Tyrphostin 46	5328768
BCB03_000734	23919667
Carteolol	2583
BDBM16301	44483269
Piperacillin	43672
Chlorotrianisene	11289
Netupitant	6451149
Methixene	4167
SCHEMBL15422014	72947591
SKF96365	104955
3-[(3-Hydroxy-2-phenylpropanoyl)oxy]-8-methyl-8-(propan-2-yl)-8-azoniabicyclo[3.2.1]octane	3746
Zucapsaicin	1548942
SMR000093349	5309153
Doxorubicin	31703
Triphenyltin Chloride	12540
Azelastine	2267
Saclofen	122150
bupivacaine	2474
CHEMBL1552615	44460164
DP-5-CT	156314
Suadian	5281098
Isorotenone	6453092
SMR000173514	3223669
SCHEMBL2559280	46907690
Trimipramine	5584
Sumatriptan	5358
6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide	9883029
MLS002699921	44629408
MLS002699920	12425537
CHEMBL1886242	44491394
Peucedanin	8616
Mexiletine	4178
BRD-K69040870-001-01-4	54651449
(S)-Zearalenone	5281576
Apicidin	6918328
Alfaxalone	104845
CHEMBL1513361	44607600
CHEMBL1966597	44484569
RO-316233	2399
CHEMBL27449	9956145
5-(Z)-7-(4-o-hydroxyphenyl-2-trifluoromethyl-1,3 dioxan-cis-5-yl)heptenoic acid	5311390
AK-968/11781209	3122973
CHEMBL1270605	44142085
CHEMBL3188835	145948443
CHEMBL1270608	44460139
PF750	25154868
Triacetylresveratrol	5962587
CHEMBL299879	9982218
CHEMBL2361021	54615108
61364-37-2	3085219
PD153035 (Hydrochloride)	11246488
MLS002276498	44142057
Salirasib	5469318
CHEMBL2142684	44506865
CHEMBL2142935	49843144
CHEMBL2142832	44494873
Necrostatin	2828334
Dihydrosamidin	442128
Atenolol	2249
STK383264	5361298
AZ20	46244454
VX222	24798764
PK04PUR_000117	23976270
Clofilium	2798
CHEMBL1327417	2201555
CHEMBL2355441	54615110
CHEMBL2361244	44616428
Tacrine	1935
Batimastat	5362422
CBDIVE_007485	2834356
Dipyrone	522325
AN-329/41044431	1013514
ST50840204	971629
Tangeretin	68077
F0605-0375	2218860
Cefadroxil	47965
MLS-0435555.0001	3190037
Aliskiren	5493444
midodrine	4195
Chloroxine	2722
APIXABAN	10182969
PP-30	67535
CHEMBL2139002	44500631
4-(2-Amino ethyl)benzene sulfonamide	169682
ZINC1569718	25044204
BRD-K96543798-001-02-1	54654301
MLS002276534	44142074
SMR001600516	44620939
Maprotiline	4011
Gabexate	3447
MK-8033	45142457
OTSSP167	135398499
CHEMBL2133980	44501220
Cyclopentolate	2905
(S)-2-Amino-3-(2,4-dihydroxyphenyl)propanoic acid	152670
ZINC12496510	25320895
TORIN-2	51358113
Monobenzone	7638
(Z)-Guggulsterone	6450278
Gangaleoidin	4565183
Methylprednisolone	6741
LEVOSIMENDAN	3033825
2-Chloroadenosine	8974
KUC103867	11054313
KUC103868	22416272
RO 90-7501	824226
Sulfapyridine	5336
Flupirtine	53276
Lenvatinib (E7080)	9823820
CHEMBL3188581	71758969
CHEMBL1367741	44460187
Nornicotine	412
MDM2 Inhibitor	10022508
CHEMBL2140960	44507273
Terreic-acid	91437
Desoxypeganine	442894
Dibenzoylmethane	8433
CHEMBL1550983	44623889
SG-209	134230
Harpagoside	5281542
Tyrphostin 1	2063
Naftopidil	4418
Tacrolimus	445643
Tezampanel	127894
SCHEMBL14867073	15029196
Ditolylguanidine	7333
PX 12	219104
Cabozantinib	25102847
Refametinib	44182295
CHEMBL2354474	44498604
Tolcapone	4659569
3,4,5,6-Tetrabromofluorescein	275510
Dnqx	3899541
Regretos	6604497
NCH-51	11395181
Rhodanine derivative, 43	6166563
Torcetrapib	159325
Oxyphenbutazone	4641
Erythromycin Ethylsuccinate	443953
Adapalene	60164
Nor2-Chlorpromazine	74981
CHEMBL2354617	54631935
CIANIDANOL	9064
NONOXYNOL 9	72385
1,4-Diacryloylpiperazine	193422
ALD1-H_001119	23892254
ALD1-H_001117	24086889
Nitazoxanide	41684
Lomitapide	9853053
Taxifolin	439533
Dilazep	3074
CHEMBL3182510	54631434
SPECTRUM_001579	5702233
CHEMBL2136858	44506240
SCHEMBL2001327	67243342
BRD-K42573370-001-01-1	73707608
MLS004342466	54654208
SUGA1_010490	23806752
SCHEMBL1675329	46916192
TPCA-1	9903786
CHEMBL2132570	44497811
Enrofloxacin	71188
CHEMBL2355053	54618637
Aceclofenac	71771
7Beta-forskolin	9871875
Clemastine	26987
Nabumetone	4409
Arundine	3071
BDBM37535	91192474
BDBM37536	57004235
Lersivirine	16739244
AZELAIC ACID	2266
KUC104250	44629742
KUC104253	44630541
KUC104254	44630538
KUC104255	44630540
Topiroxostat	5288320
MLS003129758	44505790
Pyrrolidine Dithiocarbamate	65351
Lexibulin	11351021
F3098-7034	733669
N-[2-(3-Hydroxy-4-methoxyphenyl)ethyl]acetamide	591256
MLS000332706	3528206
MLS003129281	44504924
MLS003129280	44505803
100599-27-7	57946
Psoromic acid	23725
792173-99-0	6604926
Myricetin	5281672
CHEMBL453376	5329480
SCHEMBL2592382	44634524
MLS-0354783.0001	1434956
SMR000208762	15945539
BRD-K57140889-001-01-5	54632228
TNP 470	369976
Nomegestrol Acetate	91668
Amlexanox	2161
Chloroquine	2719
BRD-K17506650-001-01-3	54631340
H 8	3540
MK2A Inhibitor	11382492
Alrestatin	2120
Danthron	2950
Fluocinolone Acetonide	6215
IMEXON	68791
SCHEMBL1725480	25243719
L-733060	132846
CHEMBL1509101	4547230
VU0413247-1	44907124
4-[(5-Bromoquinolin-8-yl)amino]-4-oxobutanoic acid	752172
SB271046	5312149
Mccg	5311457
Phloretin	4788
Felbamate	3331
ACON1_001912	24177547
AM-580	2126
MLS002474240	44202878
MLS003221407	17757314
MLS002473967	44202569
MLS003221405	46943317
MLS003221409	17757110
Narciclasine	72376
NCGC00170233-01	24868588
Chloropromazine Sulfoxide	70413
Dcebio	656765
BIOMOL-NT_000059	11072143
Digoxigenin	15478
N-[2-(2-Chlorophenyl)-1,3-benzoxazol-5-yl]-2-(4-nitrophenoxy)acetamide	1349139
CHEMBL3187000	54666560
Flunarizine	941361
SMR000033445	3245746
Triamcinolone	31307
F1304-0056	1543530
Hydralazine	3637
BRD-K96903816	134830208
Tigason	5282375
CHEMBL2136110	49853258
CGS 20625	163844
NCGC00012852	3235429
ACON1_001667	24150636
Lomeguatrib	3025944
Lidocaine	3676
Atrasentan (hydrochloride)	159595
Moexipril	91270
Galeterone	11188409
ST50928773	2887234
CHEMBL1965031	44489738
Racepinephrine	838
ST072947	135426769
MRS 1220	393595
BRD-K40476324-001-01-6	73707466
SPECTRUM_000819	6710651
CHEMBL3400874	44483393
CHEMBL3400875	44484018
MLS003079540	44241382
MLS003079541	44241432
MLS003079542	44241416
MLS003079543	44241404
SCHEMBL15422032	72947410
BMS-754807	24785538
Cardamomin	641785
BRD-K46653995-001-01-2	54632042
848193-68-0	707029
SIB1757	5218788
MLS000081884	2321431
NCT-502	49853368
CHEMBL2137429	54618362
Pemirolast (BMY 26517) potassium	443866
CHEMBL2358730	54658467
MLS003129148	44505383
MLS003129149	44497255
1-(4-fluorobenzyl)-N-(piperidin-4-yl)-1H-benzo[d]imidazol-2-amine	123618
HMS1497A13	24002878
AMG-9810	680502
MLS003129431	44497719
BRD-K69792693-001-01-5	54645844
CHEMBL2361268	54652411
N-(4-Methoxybenzyl)-1-(naphthalen-1-yl)methanamine	781301
SCHEMBL18825	40461270
MLS003128812	46903778
M-344	3994
MLS003128818	46903782
Halostachine	6950649
TAS-103 (dihydrochloride)	135413532
SB-202190	5169
Proparacaine	4935
E4031	3185
Tofacitinib	9926791
CHEMBL1436973	44460159
BRD-K59850506-001-01-0	73707492
Licoagrochacone A	5318998
SCHEMBL10195776	44483339
TG 100801	11973736
SMR000031368	3243873
CCG-214295	45934191
ST070518	1645763
Dyclonine	3180
BCB03_000082	23777133
SCHEMBL17857056	73707531
CHEMBL1270220	44460123
Dihydrocapsaicin	107982
MLS003126539	60138134
Cilostazol	2754
MLS002276514	44246520
MLS002276511	44142070
MLS002276510	44142069
Phenanthridone	1853
MLS002276519	25243787
MLS002276518	25243788
MLS000684370	2225472
N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide	2046011
CHEMBL2356190	54618746
ML089	22416235
CHEMBL1617726	25241666
Bepridil	2351
PD123319	5311345
MAYBRIDGE4_003028	2726279
Ispinesib	6851740
114798-26-4	3961
PCL2_000154	24167050
PCL2_000157	23975589
Nefopam	4450
Nalbufina [Dcit]	5311304
SCHEMBL10028376	24869062
CHEMBL2356998	54638530
SCHEMBL10028379	24869094
TH-302	11984561
CP466722	44551660
Isomammeisin	5748555
KU14R	4302964
Clomipramine	2801
MLS000526305	1434953
PD-160170	9820766
FAMPRIDINE	1727
GSK-J2	73010924
GSK-J1	56963315
Tyrphostin AG 879	135419190
3-Chloro-n-{3-[(furan-2-ylmethyl)carbamoyl]-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl}-1-benzothiophene-2-carboxamide	1304563
CHEMBL3185081	60185227
Alvelestat	46861623
Varespladib (LY315920)	155815
Spironolactone	5833
CHEMBL2140189	44537717
Loxapine	3964
VU0418934-2	46742340
Methyl beta-carboline-3 carboxylate	107704
Met-Leu-Phe	91672
JTE 013	10223146
JZL-184	25021165
Devazepide	443375
L 744832	6451153
2-(2,5-Dimethoxyphenylcarbamoyl)phenyl acetate	3361211
BRD32048	704129
Eugenol	3314
Isonicotinohydroxamic acid	72967
PRESTWICK3_000646	23846563
Iproniazid	3748
CHEMBL1394132	44142051
Syrosingopine	6769
Icillin	161930
Acetaldehyde	177
Quinpirole	54562
ST50813754	5370029
Carbetocin	16681432
Glycerol Monopalmitate	14900
SB408124	4331799
Otenzepad	107867
Adiphenine	2031
Astemizole	2247
Nisoldipine	4499
MLS004342442	54654391
Meptazinol	41049
CHEMBL1900088	44494269
CHEMBL73824	574780
BRD-K65261396-002-01-3	13819073
Sertindole	60149
CHEMBL1700681	19585362
Tracazolate	5522
MK-0812	11180808
Carbidopa	34359
Lacidipine	5311217
BRD-K02589376-001-01-9	44620122
Chenodeoxycholic-acid	10133
CHEMBL1435542	44223952
CAY10585	16124726
NMS-1286937	49792852
SCHEMBL17497408	70680397
KUC104230	44602407
Merimepodib	153241
MLS002703105	44640137
MLS002703104	44640136
MLS002703107	44820542
MLS002703106	44820570
MLS002703103	44623872
Phensuximide	6839
tioconazole	5482
CHEMBL1882023	46925867
MLS002703108	44820564
MLS002264457	44142138
MLS002264455	44142137
MLS002264454	31055126
MLS002264453	44142136
MLS002264452	44142135
MLS002264451	44142134
MLS002264450	44142133
N-Desmethylclozapine	135409468
MLS003129553	44494482
H7	3542
MLS002264459	44142140
MLS002264458	44142139
5-{[3-(Dimethylamino)propyl]amino}-2-(2-fluorophenyl)-1,3-oxazole-4-carbonitrile	1978813
MLN 2480	25161177
Rufinamide	129228
N-Benzylquinazolin-4-amine	616573
Methoxsalen	4114
SMR000651464	7708820
SMR000651468	7693333
Dobesilic acid	17507
Flutamide	3397
LY 278584	3970
CHEMBL2356562	54630715
Darinaparsin	11683005
Dmocp	87327
Rigosertib	6918736
Prednisolone 21-hemisuccinate	656804
BRD-K30618791-001-01-9	73707494
BRD-K09300252-001-01-3	44505946
Aloisine	3641059
Glycocholic acid	10140
SCHEMBL16984312	54654475
175203-39-1	2775426
Roquinimex	54676478
GTP 14564	3385203
L 655240	122070
MLS003128609	45100431
ethyl 6-(2,3-dihydro-1H-indol-1-ylmethyl)-4-(3-nitrophenyl)-2-oxo-1,2,3,4-tetrahydro-5-pyrimidinecarboxylate	2978593
Zaurategrast	10186367
MEGXM0_000348	23815298
Naltrexone	5360515
CHEMBL2356381	44619439
1H-Indole-2-carboxylicacid, 4,6-dichloro-3-[(1e)-3-oxo-3-(phenylamino)-1-propen-1-yl]-	3086670
Epiisopicropodophyllin	11892032
Fluoxetine	3386
CHEMBL2131775	54631154
Leflunomide	3899
CHEMBL3187793	44494748
9-Epiquinine	10448938
SCHEMBL14977222	50898245
Meropenem	441130
KBIO3_002763	6710761
Estriol	5756
Cromolyn	2882
168279-54-7	2778748
SPECTRUM5_001963	10063341
MLS000038106	659101
BRD-K53592093-001-01-3	44497469
GLPG0634	49831257
Oxaprozin	4614
Valdecoxib	119607
Merodantoin	134014
CHEMBL2131306	44507322
Latanoprost	5311221
Neratinib	9915743
CYM5951	44620891
CHEMBL1456973	24747210
IC-87114	9908783
NS1619	4552
Rosmarinic acid	5281792
CHEMBL2359657	54618330
MLS003530001	1167614
MLS003530000	1167616
BRD-K72915790-001-01-9	54638443
Chlordiazepoxide	2712
LY2811376	44251605
MLS003126521	44241444
MLS003126520	44241374
MLS003126523	44241408
MLS003126522	44241405
Benzonatate	7699
KUC104233	44623839
E319	16043
Bietaserpine	20054848
Resiquimod	159603
Temozolomide	5394
Mizolastine	65906
ICI 162846	134778
K858	2930014
CHEMBL2359475	54657694
Hydroflumethiazide	3647
CHEMBL1208118	25124826
Coumarin	323
UNC1215	57339144
2-[(2-Bromobenzyl)oxy]benzoic acid	2160985
Radezolid	11224409
2-(5H-[1,2,4]triazino[5,6-B]indol-3-ylsulfanyl)-n-[3-(trifluoromethyl)phenyl]acetamide	5286678
MLS002607670	44517659
CHEMBL1242477	24905203
MLS002607675	44634533
AF 1312TS	100493
SCHEMBL1675177	44968227
Halofantrine	37393
MLS005000264	60191248
TGX-115	9902311
CHEMBL1398049	44623864
MAYBRIDGE4_001981	2815616
ICG-001	11238147
Iodoacetic acid	5240
YM 976	6604918
CHEMBL2361061	44497281
BDBM29595	42618298
MLS000581978	2228302
25-Hydroxycholecalciferol	5283731
CHEMBL179288	11292680
Nordihydroguaiaretic acid	4534
CICLESONIDE	6918155
CHEMBL567331	3232621
MLS003129123	44490872
CHEMBL2142395	54654290
MLS003129129	44505181
MLS003128831	44488192
CHEMBL2355150	44487461
CHEMBL1700271	46925885
MEGXP0_000860	23757203
MLS003448145	50904531
MLS003448141	50904525
MLS003448143	50904528
MLS003448149	49849912
CHEMBL2356313	54645831
TW 37	11455910
1H-Indole-3-propanoic acid, 5-hydroxy-	14182642
Atipamezole (hydrochloride)	13649426
H9	3544
MLS-0435531.0001	16253428
K-115	11625386
Baricitinib	44205240
Haloperidol	3559
ZK-93423	121926
CHEMBL3182023	9474030
ZK-93426	115210
Caffeic acid	689043
MLS003129550	44505337
MEGXP0_000816	23786410
CHEMBL2360228	60185157
Metrizamide	443944
CC-930	11597537
Idelalisib	11625818
MLS003129556	44505365
SCIO 469 hydrochloride	16035045
N-(4-{[(1z)-8-Ethoxy-4,4-dimethyl-4,5-dihydro-1H-[1,2]dithiolo[3,4-c]quinolin-1-ylidene]amino}phenyl)acetamide	1635461
Trimetozine	12478
Amlodipine	2162
Lasalocid	5360807
Fluprostenol	5311100
CHEMBL1521956	2921053
2-Aminobenzene-sulfonamide	72894
Thenoyl Trifluoroacetone	5601
3R14S-Ochratoxin a	442530
Golvatinib (E7050)	16118392
SMP2_000081	24140138
4-[1-(2-Thienyl)cyclohexyl]morpholine	210739
Dipraglurant	44557636
CHEMBL1089333	44543611
Terazosin	5401
Triciribine	65399
Nbqx	3272524
10-Undecenal	8187
Lavendustin C	3896
Binospirone	60769
[3H]NEMONAPRIDE	156333
Tremorine	5534
Methandriol	229021
GW7647	3392731
Ganetespib (STA-9090)	135564985
639090-55-4	24747174
TP7	5462265
SCHEMBL13586708	73438890
Acepromazine	6077
Erythromycin Estolate	441371
CHEMBL2362627	54654291
Ticarcillin	36921
BRD-K42125900-001-01-9	73707388
4-Hydroxy-retinoic acid	6438629
SUGA1_009978	24031038
GW 405833	9911463
SCHEMBL8038519	15491403
AN-465/41673090	2950270
LGX818	50922675
Fluticasone	5311101
Fomepizole	3406
BRD-K94479191-001-01-5	44489808
2-Amino-1-(3,4-dimethoxyphenyl)ethanol	3863978
CHEMBL2354384	54617779
STK568087	135399523
BRD-K65366129-001-02-4	49843054
U0126	3006531
NCGC00018127-01	12309103
GSK-3 Inhibitor IX	448949
N-(2-Amino-phenyl)-nicotinamide	1133083
Mecamylamine	4032
GSK-3 Inhibitor II	6539732
Mycophenolic acid	446541
CHEMBL3184547	60194076
BML-286	5221450
BML-284	11210285
MLS004342420	54664795
4-(4-Phenylphenoxy)benzene-1,2-dicarbonitrile	746627
Alfadolone Acetate	24733
Dexrazoxane	71384
Alfadolone	9798416
CHEMBL461194	24178170
Thioproperazine	9429
Bisacodyl	2391
N-Methylparoxetine	10947895
ST057710	688800
Linoleic acid	5280450
MLS003129718	44505356
CHEMBL493153	23631972
Clopidogrel	60606
Cinacalcet	156419
MLS003129710	44505004
MLS003129717	44485753
KUC104219	44623834
Atracurium	47319
Cinoxacin	2762
VU0413243-1	44907120
Meclofenamic acid	4037
MLS002264477	44142152
MLS002264476	44142151
MLS002264471	25243744
MLS002264470	44142150
MLS002264472	25243746
Lomatin	600670
BRD-K33407589	44505259
ZINC9212416	13019152
Piromidic acid	4855
Infigratinib	53235510
JX401	1126109
Famciclovir	3324
UNM000003657701	6622773
Dolastatin 10	9810929
SB 242235	9863367
Dicyclomine	3042
NCGC00161790-01	16752640
Sulfamethoxazole	5329
Clofibric acid	2797
CHEMBL2356547	54618318
Propylpyrazoletriol	5040063
Vardenafil	135400189
CHEMBL2139560	44495717
MLS003130060	46903423
1-(4-Methoxyphenyl)-n,n-dipropyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine	2941340
ML7	4216
Zopiclone	5735
CHEMBL2361545	54638024
ML9	4217
Ketorolac	3826
L-692585	9872740
TCB2	71433791
CHEMBL472694	5875451
SCHEMBL7531261	57241630
4-(4-Methoxyphenoxy)-2-(4-propoxyphenyl)quinazoline	1634732
Medrysone	247839
Morin	5281670
VU0011562	2772764
NCGC00025073-01	4534086
CHEMBL2355362	44619125
2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-	4646
Vinpocetine	443955
ASN 04482680	1143390
Physostigmine	5983
SPIRONOLACTONE	5833
(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone	1505784
Indigo Red	10177
Ketoprofen	3825
Almorexant (hydrochloride)	25227440
CHEMBL8197	5595
BRD-K86727142-001-06-6	44483355
CHEMBL2362360	44506648
Indoprofen	3718
CHEMBL2362365	56835356
Tetracaine	5411
CHEMBL2140880	54659614
Bisphenol A	6623
THR1 Inhibitor, 2	9906875
BRD-K68765796-001-01-8	44483939
Pimelic diphenylamide 106	16070100
CHEMBL277800	354624
Oglemilast	11387409
PCL2_000472	24058689
Ixabepilone	6445540
NU-7441	11327430
Carbonyl Cyanide M-Chlorophenylhydrazone	2603
Edoxaban	10280735
Triclosan	5564
Altretamine	2123
L-Sulforaphane	9577379
CHEMBL2357852	54655268
Butoconazole	47472
Gabapentin	3446
Tamoxifen	2733526
SC68376	5174
BRD4770	72193870
Phenylephrine	6041
MLS002576689	25246343
CHEMBL2360978	54618280
CHEMBL2131985	44506685
CHEMBL2361406	44620657
MLS003329219	46907611
CHEMBL1706554	44607954
NSC653260	5467485
Staurosporine Aglycon	5327723
VU0240551	7211972
Raclopride	3033769
MLS002473875	44202487
MLS002473871	44202483
CHEMBL2135537	44495181
Evodiamine	442088
F3098-6208	2793096
Dihomo-Gamma-Linolenic acid	5280581
CHEMBL1561166	44460172
CHEMBL1270912	44460110
CHEMBL1270915	44460141
Mesoridazine	4078
SKF-77434	1241
MAYBRIDGE4_001964	2817908
2,4-Dihydroxy-d-phenylalanine	57367711
SCHEMBL6465902	11003969
RS504393	9953769
CHEMBL2361739	54654429
CHEMBL2359459	44507712
CHEMBL2359909	54618357
SCHEMBL17497612	70680405
N,N-Diethyl-2-(5-oxo-2,3-dihydro[1,3]thiazolo[3',2':1,2]pyrimido[5,4-b]indol-6(5H)-yl)acetamide	1507946
BMS-707035	54682040
MLS003128853	46903876
Reserpic acid	65747
MLS003128855	44496876
BRD-K56060837-001-01-9	73707615
Tolbutamide	5505
ST070885	650919
MLS003448162	50898056
MLS003448163	50898021
MLS003448167	50898042
MLS003448168	18148563
MLS003448169	50898027
12K-613S	2769230
CHEMBL2134588	54652578
Nimetazepam	4496
Lisofylline	501254
SPECTRUM_001028	5376
LY2784544	46213929
Iohexol	3730
Mometasone Furoate	441336
Iobenguane	60860
MLS003129107	44505619
Suprofen	5359
TILUDRONATE DISODIUM	60936
CHEMBL1910803	49835928
MLS002729053	44820670
MLS002729052	44820652
MLS002729050	44820647
MLS002473505	46948701
BRD-K62748479-001-01-4	44486180
Brinzolamide	68844
CGP71683A	9849276
SELEGILINE HYDROCHLORIDE	26758
Tolvaptan	216237
F0919-7914	4671491
BAS 09531330	973891
Benzoic acid	243
Sertaconazole	65863
AMSACRINE	2179
Tonabersat	6918324
U 0126	3006531
Avasimibe	166558
SPECTRUM2_000920	5702003
CHEMBL566061	44142067
Loracarbef	5284585
Cyproterone	5284537
VU0365121-1	45281801
CHEMBL2356733	44497778
3-Chloro-l-alanine	439772
Pazufloxacin	65957
BAYK 8644	2303
GBR12935	3456
CHEMBL3188521	44483281
CHEMBL3188250	44486204
CPI-613	24770514
Geranylgeraniol	5281365
Sulmazole	5353
CHEMBL2360603	44618225
CHEMBL78012	10133297
SPECTRUM_000080	6710614
LY-344864	5311097
Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	9704
Dexamethasone	5743
Pyridine-2,4-dicarboxylic acid	10365
Catechin Pentabenzoate	6708716
CHEMBL566687	44142052
Givinostat	9804992
D,L Carbidopa	2563
SPECTRUM1505167	16667722
CHEMBL2354415	56835509
ST023431	6732844
BCB03_000153	23863814
MLS002391491	12909391
WHI-P154	3795
Indacaterol Maleate	9827599
Ethyl eburnamenine-14-carboxylate	5673
172516-41-5	2819767
Afatinib	10184653
Metformin	4091
Cortisol	5754
Sulfamethizole	5328
SMR000144819	1248117
Mifepristone	55245
Pentosalen	10212
brefeldin-a	5287620
(-)-Tramadol	667511
SCHEMBL2394914	17756796
Dehydrocholic acid	6674
Guaiacol	460
SCHEMBL722708	16741281
MLS-0435542.0001	24242928
CHEMBL1552755	44223955
ZINC12496501	22833647
CHEMBL584481	5932584
phylloquinone	5284607
Norcyclobenzaprine	9918
6Alpha-methylprednisolone acetate	5877
3,5-Bis(4-methylbenzylidene)piperidin-4-one	365287
Levocabastine	54385
PRESTWICK3_000813	23874512
SRC Kinase Inhibitor II	1172104
Gallic acid	370
Pentachlorophenol	992
Deguelin	107935
L-Norepinephrine	439260
CHEMBL3183996	44617904
MLS-0091943.0001	5341943
Ethacrynic acid	3278
CHEMBL1884008	44496299
MLS001065878	24747195
MLS001065877	24747196
MLS001065876	24747169
MLS001065875	24747272
Hnha	16126782
MLS001065873	24747176
MLS001065872	6572379
MLS001065871	24747209
MLS001065870	24747273
Ticagrelor	9871419
Diosmin	5281613
MLS000717682	3193014
Triazine Scaffold, 28	23648019
LY2886721	49837968
Dioxybenzone	8569
MLS002264410	44142115
Triazine Scaffold, 27	23648018
MLS002264414	44142117
CHEMBL3185699	44486997
KUC104495	44640181
KUC104493	44640176
CHEMBL3185697	54626195
Nicardipine	4474
Zimelidine (E-Isomer)	5458656
CHEMBL1436585	46916178
Dorzolamide	5284549
CHEMBL2360382	44483690
MLS003271309	44500012
Istaroxime (hydrochloride)	78357801
BRD-K69947829	134830165
MLS003130046	46903409
Bifonazole	2378
ST059620	688798
Voreloxin (Hydrochloride)	10343042
Triamterene	5546
PF-03814735	51346455
Miconazole	4189
Adapiprazine	62872
SAN1_000751	23748696
CHEMBL1950303	57394468
Amisulpride	2159
Chicago Sky Blue	17460
CHEMBL1731235	44460118
Cyclophosphamide	2907
Urosiol	31401
Cediranib	9933475
CHEMBL2355346	44506647
MLS002415569	1398345
(3S,11bs)-Tetrabenazine	11634155
CHEMBL2356833	44496792
Ramelteon	208902
SKF 81297	1218
CHEMBL1491377	46916205
BRD-K73371640-001-01-6	46925839
Pyrvinium pamoate	54680693
CHEMBL3183436	44484893
FR-180204	11493598
CHEMBL3183439	44487821
Bimatoprost	5311027
PU-H-71	9549213
1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine	1370
CHEMBL2145183	44506671
BSPBIO_001542	16760037
GR-144053	173614
CHEMBL2362834	54657695
WAY-100,635	5684
SCHEMBL17783879	60189683
Ritanserin	5074
Atorvastatin	60823
SCHEMBL17783876	60190094
4-Hydroxyantipyrine	98889
SCHEMBL2557158	46907661
