Term,p-value,statistics
REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY,0.17820811429663996,1.8125042417619457
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,0.20829375698375818,1.5832459674033645
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,0.17441531497269588,1.8445780787292605
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,0.35670251479684434,0.8494692956683716
REACTOME_RESPONSE_TO_METAL_IONS,0.33445161980831545,0.9315841613234968
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,0.03171259450147598,4.6139667835917555
REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING,0.022291083815538543,5.222920541412347
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,0.25777254543665656,1.280680503988326
REACTOME_RET_SIGNALING,0.3048218584975241,1.0529795843040737
REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE,0.8709607417568178,0.02638618914781963
REACTOME_RHO_GTPASES_ACTIVATE_CIT,0.8935269939850907,0.017913857253940683
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,0.550860561301722,0.35577776149707413
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,0.053747407788703495,3.720526901162706
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,0.3392442492433797,0.913285234954834
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.2713566800162089,1.2098760058003022
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.28506643077386673,1.1427763666774566
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,0.14412902434926164,2.1333121685138905
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,0.2842310243842518,1.1467476134572698
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,0.6744538098722729,0.1764363880939265
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,0.21396759618412556,1.5443761595152425
REACTOME_RHO_GTPASE_CYCLE,0.49122422782413966,0.473843597738005
REACTOME_RHO_GTPASE_EFFECTORS,0.6238311497686759,0.24051950872466832
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.49178732746393694,0.4726134117712862
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1,0.054304560858196856,3.703312397688408
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,0.05165920132761223,3.786771444967827
REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION,0.27295135652685376,1.2018544087551
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,0.1366659562748911,2.2151028219674904
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,0.16695423788945096,1.9100812110061687
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,0.4101707581106093,0.6783057095789451
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,0.00010942313111495038,14.966736835631698
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,0.32691086190878227,0.961096134595841
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,0.8368102028489717,0.042425825528525335
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,0.8046288314252691,0.06118747872303803
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,0.3198251995874821,0.9896611782418525
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,0.3632655243844417,0.8265724244997081
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,0.9623924790025721,0.002223264293573867
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,0.24675074422125826,1.34160714218541
REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION,0.986294919537732,0.00029507048549743786
REACTOME_ROBO_RECEPTORS_BIND_AKAP5,0.810257833939772,0.057644851063325245
REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING,0.06377028173765183,3.4365095930880134
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.8048705587958522,0.061033044812528144
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.6681510023654748,0.18377256769287165
REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING,0.11180797958102201,2.5284784961709805
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,0.4133251312525731,0.6692158493692338
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,0.07014003954024299,3.279740002828788
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.8955847420503851,0.017224173891983403
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.7114410415984243,0.13684185632490395
REACTOME_RRNA_PROCESSING,0.3975700268390773,0.7156635831803511
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,0.6156215536411174,0.2520696145823428
REACTOME_RSK_ACTIVATION,0.7565007190446722,0.09614911858789617
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS_,0.5156377225280417,0.4226096925912503
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,0.443967232543957,0.586007313003005
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,0.629799130803425,0.2323332488215448
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,0.09626845225704954,2.7662999928072805
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING,0.7940803432390825,0.06812923405469809
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,0.1669842193254496,1.9098113174601887
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,0.5000603750103807,0.45480828858367445
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,0.8692992572146526,0.027076255819202182
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING,0.34403325922594397,0.8953438967324481
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,0.18070337592104901,1.791829824586928
REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION,0.20299099925397585,1.6207230413590739
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,0.5861647557091504,0.29637371819313746
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION,0.8126002922174655,0.05620352542841493
REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION,0.7883572733809465,0.07206239140905729
REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING,0.9128962929493025,0.01196530928345045
REACTOME_RUNX3_REGULATES_P14_ARF,0.8717782856376579,0.026049993214206067
REACTOME_RUNX3_REGULATES_WNT_SIGNALING,0.9339267325846269,0.006873311117472745
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,0.05772192242903355,3.6016595522705566
REACTOME_SARS_COV_1_INFECTION,0.8818586939831001,0.02208594446056822
REACTOME_SARS_COV_INFECTIONS,0.7242840467674803,0.12442486967946816
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,0.37119001605111424,0.7996768084346286
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,0.9851133662066283,0.000348147503558751
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,0.029318879176276968,4.748791425762582
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,0.06110789150380195,3.5070576597108043
REACTOME_SELECTIVE_AUTOPHAGY,0.050637411887839545,3.820225859994961
REACTOME_SELENOAMINO_ACID_METABOLISM,0.6284940846006539,0.23410842652975944
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,0.12388150577930732,2.367547878629409
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,0.6357471865780884,0.22434741377767567
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.41462248495053,0.6655069598956417
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,0.7456574453594815,0.10521631177766505
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,0.05196584351491228,3.776868070379251
REACTOME_SEMAPHORIN_INTERACTIONS,0.09613869151372251,2.768458712998569
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP_,0.3067643570609978,1.0445554473710703
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,0.886502767778085,0.020372089614797032
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,0.4721504363943173,0.5169387896550324
REACTOME_SERINE_BIOSYNTHESIS,0.0012802325807283927,10.370811562906807
REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,0.04148832660591357,4.155956848838516
REACTOME_SEROTONIN_RECEPTORS,0.9086408533809345,0.013168265501455653
REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING,0.9172895827700789,0.010784509462279265
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,0.1889597451678285,1.7257096375572638
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,0.5102205501020005,0.43361476036242547
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.00547471623434548,7.7155505132323094
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,0.011754765914099928,6.347487545083414
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,0.17932940130459565,1.8031727197610135
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R,0.03279808353826871,4.556288132334475
REACTOME_SIALIC_ACID_METABOLISM,0.13665027772218005,2.215279883499809
REACTOME_SIGNALING_BY_ACTIVIN,0.42782633448331553,0.6287169539777904
REACTOME_SIGNALING_BY_BMP,0.07990970178635873,3.066737313971394
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,0.49243320798456636,0.4712052743088211
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,0.5598600120764929,0.3399466605458973
REACTOME_SIGNALING_BY_EGFR,0.09722709875550109,2.750449378537014
REACTOME_SIGNALING_BY_EGFR_IN_CANCER,0.6095879198256702,0.26077543592957814
REACTOME_SIGNALING_BY_ERBB2,0.03856725933056923,4.279827626062871
REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS,0.25457983715055343,1.2979947146088444
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,0.1547108877609795,2.0251770875062958
REACTOME_SIGNALING_BY_ERBB4,0.020580211759291568,5.361995487115641
REACTOME_SIGNALING_BY_ERYTHROPOIETIN,0.9270698917463829,0.008378104462061406
REACTOME_SIGNALING_BY_FGFR,0.07303538051394233,3.21344894938394
REACTOME_SIGNALING_BY_FGFR1,0.004117122254399332,8.231423589532026
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,0.03195193316721085,4.601074032651319
REACTOME_SIGNALING_BY_FGFR2,0.032015912457306735,4.597644648559046
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,0.2490696396447374,1.328514624227112
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,0.29036987505347345,1.1179056218519545
REACTOME_SIGNALING_BY_FGFR3,0.025960071718963258,4.958676318964105
REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER,0.4994883119196254,0.4560234391829354
REACTOME_SIGNALING_BY_FGFR4,0.11831154402901958,2.4395316692181246
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,0.31423471054195695,1.0127927517506587
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,0.0358558171393578,4.403948765994468
REACTOME_SIGNALING_BY_GPCR,0.021233080060673017,5.307559507510923
REACTOME_SIGNALING_BY_HEDGEHOG,0.001310253214254213,10.328025207648267
REACTOME_SIGNALING_BY_HIPPO,0.2834196393013517,1.1506188539270394
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,0.0053553406286675894,7.755358634219174
REACTOME_SIGNALING_BY_INTERLEUKINS,0.777752199004784,0.079664784694404
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,0.9029551969997927,0.01486669683544894
REACTOME_SIGNALING_BY_LEPTIN,0.11947579204146412,2.4241794005825525
REACTOME_SIGNALING_BY_MET,0.8499842061331055,0.035773401747619
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.3746824346754276,0.7880763329989947
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,0.868130780212145,0.027567041535901907
REACTOME_SIGNALING_BY_NODAL,0.004429593675201955,8.098744255160344
REACTOME_SIGNALING_BY_NOTCH,0.36908282087306366,0.8067501387204027
REACTOME_SIGNALING_BY_NOTCH1,0.04255466139423894,4.113006032182531
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,0.20961511781301256,1.5740825489282424
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.006034947759549591,7.539837730363869
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT,0.13047247402904952,2.28687391552118
REACTOME_SIGNALING_BY_NOTCH2,0.20245911289070095,1.6245457349233232
REACTOME_SIGNALING_BY_NOTCH3,0.050318789599982254,3.830804021100913
REACTOME_SIGNALING_BY_NOTCH4,0.6674050317366644,0.1846525464235451
REACTOME_SIGNALING_BY_NTRK2_TRKB_,0.6365523621906528,0.22327953052252286
REACTOME_SIGNALING_BY_NTRK3_TRKC_,0.7713380627118732,0.08446294764680304
REACTOME_SIGNALING_BY_NTRKS,0.07755704208640114,3.1153662280644556
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.4017508077038213,0.7030796810245433
REACTOME_SIGNALING_BY_PDGF,0.16201865669533366,1.9552833365157622
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,0.02104774452024884,5.322834716240777
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE,0.03586324981131067,4.403595245779532
REACTOME_SIGNALING_BY_PTK6,0.47916243544317905,0.5007689762578397
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.2383831659126447,1.3901298878305897
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.4033327309527984,0.6983676521195101
REACTOME_SIGNALING_BY_RHO_GTPASES,0.7098785358937398,0.13839830341918422
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.04665126691695781,3.9579217132445903
REACTOME_SIGNALING_BY_SCF_KIT,0.37506936905541377,0.7868004068208829
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.14387564802832598,2.136010256739422
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.7724070063269619,0.08365276026064825
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,0.09643542561531375,2.7635268570361853
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR_,0.44989101819519506,0.570926415600389
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R_,0.03104583698033583,4.650426273711604
REACTOME_SIGNALING_BY_VEGF,0.8688899427658198,0.027247661474018293
REACTOME_SIGNALING_BY_WNT,0.6419001388973418,0.21626567337434394
REACTOME_SIGNALING_BY_WNT_IN_CANCER,0.6888261636068314,0.16035904954630134
REACTOME_SIGNALLING_TO_ERKS,0.3837048216599156,0.7587984012628266
REACTOME_SIGNALLING_TO_RAS,0.9307664439670065,0.007548233452059462
REACTOME_SIGNAL_AMPLIFICATION,0.33726657640391156,0.9207940142130926
REACTOME_SIGNAL_ATTENUATION,0.10508854941237401,2.6265694580691274
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,0.46876635100679254,0.5248824859203589
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.17780564478391192,1.8158702065624324
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,0.24917251375813446,1.3279372563594547
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0.5645544951107087,0.33187944123649904
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.028325760606393142,4.808130391013113
REACTOME_SLC_TRANSPORTER_DISORDERS,0.30503098950784685,1.0520692996479188
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,0.9744916799419171,0.0010224253132453905
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.7655614148014162,0.08891472776545617
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS,0.0538636856823052,3.716918670590676
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.07182682212486943,3.240771174386366
REACTOME_SNRNP_ASSEMBLY,0.7562701658259547,0.09633724292973352
REACTOME_SODIUM_CALCIUM_EXCHANGERS,0.04911921012461825,3.8712744418563374
REACTOME_SODIUM_PROTON_EXCHANGERS,0.2930720361766817,1.1054551500079755
REACTOME_SOS_MEDIATED_SIGNALLING,0.9592356979696292,0.00261251042527916
REACTOME_SPERM_MOTILITY_AND_TAXES,0.11316186402657712,2.509499532676669
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS,0.12258570214823174,2.3839695306023945
REACTOME_SPHINGOLIPID_METABOLISM,0.30103768365618755,1.0695917249925706
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,0.163645596551812,1.9402112702111416
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,0.6208933832103993,0.24461391507107152
REACTOME_STABILIZATION_OF_P53,0.15429149797767167,2.029301570432725
REACTOME_STAT5_ACTIVATION,0.9412797680346205,0.0054260102950267645
REACTOME_STIMULI_SENSING_CHANNELS,0.30943775012039243,1.033074065513045
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES,0.017807688707174536,5.61496972967623
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.0486369314631161,3.8878402303127206
REACTOME_SULFIDE_OXIDATION_TO_SULFATE,0.12147631772748028,2.3981824101834013
REACTOME_SULFUR_AMINO_ACID_METABOLISM,0.24432771430812864,1.3554493171072561
REACTOME_SUMOYLATION,0.7379879440602135,0.11190297191782467
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.1835167228323923,1.7689125013736413
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,0.8062755765587435,0.06013950902825557
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,0.7084143228771433,0.13986593955902205
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.8017548545241439,0.06303948018651956
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,0.4714085817725868,0.5186723218963794
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,0.7058305938875838,0.14247726183568904
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.9847918537863596,0.0003633498912565797
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.8287632701038818,0.046780494620438824
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.9829695957988972,0.0004556545896416818
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS,0.45572359276671237,0.5563772615876977
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,0.9766008958298631,0.0008602860304182992
REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED,0.4237768321158102,0.639817661965829
REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9_,0.929009143090785,0.007937306461409884
REACTOME_SUPPRESSION_OF_APOPTOSIS,0.009521352099895648,6.722323200410798
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION,0.6160988575996443,0.2513888233219535
REACTOME_SURFACTANT_METABOLISM,0.08892280505434068,2.8937666863606517
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,0.42928466609517457,0.6247579810996259
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,0.06122591601548563,3.503861448920289
REACTOME_SYNDECAN_INTERACTIONS,0.5112177867114465,0.43157365826318567
REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES,0.8733815505344245,0.02539710688794896
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES,0.430125400329066,0.622484839109725
REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE_,0.18490870342747812,1.7577236284567
REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS,0.08285845774633954,3.0079218640944254
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES,0.4040872534833373,0.69612964543003
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS,0.17807333704277417,1.81363044315144
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,0.9399639599387268,0.0056723733005057024
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL,0.8127863320085236,0.05608988052847135
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.8208593398518327,0.051275003944381864
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2,0.224024636855429,1.4784024776158327
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE,0.6704008232641927,0.18113362795852894
REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET_,0.8198424528902424,0.0518689765432663
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_,0.6409144920711126,0.21754814611264212
REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL,0.025113302895826126,5.016056326419849
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,0.5175556993357977,0.41876146022783683
REACTOME_SYNTHESIS_OF_KETONE_BODIES,0.016532216437694824,5.745365374958654
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX_,0.4139577331108901,0.6674052132520611
REACTOME_SYNTHESIS_OF_PA,0.3678805621976948,0.8108110836162227
REACTOME_SYNTHESIS_OF_PC,0.2579204990748799,1.279884567707094
REACTOME_SYNTHESIS_OF_PE,0.3229862251799665,0.9768156992474395
REACTOME_SYNTHESIS_OF_PG,0.5118488234786475,0.4302856376719417
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,0.9177968926207615,0.010652150861872637
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,0.412194910969338,0.6724609800974369
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE,0.3948790366663447,0.7238650043260341
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.3641977314006061,0.8233664452799914
REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX_,0.2533072962983312,1.304970502412229
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL,0.0973452161370629,2.7485081770046813
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.1818934947063294,1.7820851145046432
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE,0.153502046440471,2.0371000285362793
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,0.6035555161421422,0.2696665871460968
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE_,0.21576888481213768,1.532291314276765
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.29385605229014305,1.101870142359025
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_,0.18701273579512329,1.740995531134017
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_,0.10674660536420168,2.6017378538660205
REACTOME_S_PHASE,0.5292484246439194,0.39583440212387
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.9742081416533136,0.0010452891859412275
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.0001716802214617881,14.118139345199678
REACTOME_TBC_RABGAPS,0.9368885097191626,0.0062696600728752334
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT,0.43805832389682253,0.6013633360725331
REACTOME_TCR_SIGNALING,0.6521716806684331,0.20317313715168292
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.9297683948109853,0.007767996419152165
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.1797554073494102,1.7996450928133918
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.13487848191528515,2.2354370480042807
REACTOME_TELOMERE_MAINTENANCE,0.4112054693982864,0.6753126933390486
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,0.6563032608195032,0.19804531288348778
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,0.7882057512904773,0.07216813135352586
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.9099291105226395,0.012797934729013588
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,0.5212836128826239,0.41135292256765327
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,0.1280177238162898,2.3163790029463613
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.1883833790962483,1.730215495756632
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_,0.9904187566283758,0.00014420638711038942
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.0866796981694615,2.9349807140316564
